KEY,TIMESTAMP,time_to_exp,open_bet,close_bet,avg_price_up,high_bet,low_bet,total_volume,trade_count,stock_open_day,stock_close,stock_avg_period,stock_vol,poly_vol_imbalance,bs_neutral_prob,true_sentiment,next_stock_move,curr_stock_move,next_true_sent,abs_sentiment
GOOGL,2026-02-27 19:20:00,1.5836111111111109,0.62,0.48,0.5667444444444444,0.62,0.48,849.6,9,311.54071044921875,308.04998779296875,307.51999918619794,0.16837051455816612,0.008843070957368804,1.7877359257478115e-05,0.5667265670851869,-0.0016162952056125507,-0.002043050028063046,-0.03683703609883093,0.5667265670851869
GOOGL,2026-02-27 19:25:00,1.5019444444444474,0.45,0.54,0.5298903225806452,0.56,0.45,506.1442,31,311.54071044921875,307.552490234375,307.38416544596356,0.17023293308685272,-0.08920781721722215,7.915942892670434e-07,0.5298895309863559,-0.0003008029357070991,-0.0016162952056125507,-0.018623146934945822,0.5298895309863559
GOOGL,2026-02-27 19:30:00,1.4719444444444463,0.52,0.5,0.5112666666666666,0.52,0.42,2064.261,75,311.54071044921875,307.4599914550781,307.2366638183594,0.16886056218810971,-0.10423392999556613,2.82615256544208e-07,0.5112663840514101,0.0001951203638804701,-0.0003008029357070991,-0.0012665070520144761,0.5112663840514101
GOOGL,2026-02-27 19:35:00,1.3441666666666663,0.52,0.5,0.51,0.52,0.5,157.4,4,311.54071044921875,307.5199890136719,307.22833251953125,0.16876578324624153,1.00381679389313,1.2300060437974625e-07,0.5099998769993956,-0.0013028470337479862,0.0001951203638804701,-0.07999987891986327,0.5099998769993956
GOOGL,2026-02-27 19:40:00,1.2791666666666686,0.43,0.43,0.43,0.43,0.43,491.0,5,311.54071044921875,307.1195983886719,306.9432067871094,0.166766748022434,0.7127071823204421,1.920467632299797e-09,0.4299999980795324,1.2917712236506661e-06,-0.0013028470337479862,-0.024999998118712008,0.4299999980795324
GOOGL,2026-02-27 19:45:00,1.2252777777777766,0.42,0.39,0.405,0.42,0.39,23.4187,4,311.54071044921875,307.1199951171875,307.0033264160156,0.15432326790752876,-0.1296760693863207,3.917966854623487e-11,0.40499999996082037,1.6296047513224737e-05,1.2917712236506661e-06,0.019000000029855912,0.40499999996082037
GOOGL,2026-02-27 19:50:00,1.1486111111111121,0.44,0.4,0.42400000000000004,0.44,0.4,20.96,5,311.54071044921875,307.125,306.8883361816406,0.15417454880340636,-0.04477611940298498,9.323748026470954e-12,0.4239999999906763,0.00047197330367587903,1.6296047513224737e-05,0.04768333333984398,0.4239999999906763
GOOGL,2026-02-27 19:55:00,1.0202777777777783,0.42,0.49,0.4716833333333333,0.53,0.42,503.3934,12,311.54071044921875,307.2699890136719,307.0124918619792,0.1542174345537684,0.02738659031714863,2.8130197943920563e-12,0.47168333333052026,0.0024220237335353624,0.00047197330367587903,0.17831666660823586,0.47168333333052026
GOOGL,2026-02-27 20:10:00,0.7575000000000003,0.65,0.65,0.65,0.65,0.65,26.0415,3,311.54071044921875,308.0151062011719,307.7366943359375,0.15795745453056126,1.8571428571428572,6.124391941104433e-11,0.6499999999387561,0.0012164353630893156,0.0024220237335353624,0.14999999970349098,0.6499999999387561
GOOGL,2026-02-27 20:15:00,0.6808333333333323,0.8,0.8,0.8,0.8,0.8,22.5,2,311.54071044921875,308.3900146484375,308.2133382161458,0.15541135424530583,-0.19999999999999996,3.577529409713961e-10,0.7999999996422471,-0.00021080219815108677,0.0012164353630893156,-0.02666666632157777,0.7999999996422471
GOOGL,2026-02-27 20:20:00,0.6002777777777766,0.78,0.82,0.7733333333333333,0.82,0.72,220.70000000000002,6,311.54071044921875,308.32501220703125,308.10833740234375,0.15606485896742678,1.688908203516748,1.2663939223810364e-11,0.7733333333206693,-0.0006001883516111273,-0.00021080219815108677,-0.03583333332066929,0.7733333333206693
GOOGL,2026-02-27 20:30:00,0.4180555555555543,0.78,0.75,0.7375,0.78,0.65,302.2025,8,311.54071044921875,308.1400146484375,307.86334228515625,0.1573268258980127,0.03431446794904147,2.4376138160402244e-17,0.7375,-0.0010715711174033935,-0.0006001883516111273,-0.28750000000000003,0.7375
GOOGL,2026-02-27 20:35:00,0.3386111111111134,0.45,0.45,0.45,0.45,0.45,281.8182,3,311.54071044921875,307.80999755859375,307.4133605957031,0.16181411678136354,0.818182,1.2749470515831839e-23,0.45,0.0002599223281072841,-0.0010715711174033935,0.22376666666666672,0.45
GOOGL,2026-02-27 20:40:00,0.3008333333333333,0.67,0.74,0.6737666666666667,0.74,0.59,747.7489999999999,9,311.54071044921875,307.8900146484375,307.5366719563802,0.161665423156446,0.026227864565691705,2.396645490066953e-25,0.6737666666666667,0.0017522655733731277,0.0002599223281072841,-0.17269791666666678,0.6737666666666667
GOOGL,2026-02-27 20:45:00,0.17361111111111072,0.86,0.73,0.50106875,0.87,0.2,778.2189999999999,16,311.54071044921875,308.42999267578125,308.0033264160156,0.16742591318051386,1.7451574496591329,2.3802303315387878e-29,0.50106875,0.008973008531001756,0.0017522655733731277,0.28011057891208213,0.50106875
GOOGL,2026-02-27 20:50:00,0.08416666666666828,0.9,0.95,0.9507346153846155,0.99,0.8,1290.8149,26,311.54071044921875,311.2099914550781,310.14000447591144,0.2978599883870822,0.319880053449362,0.16955528647253332,0.7811793289120821,0.0037204689859884964,0.008973008531001756,-0.797417471962266,0.7811793289120821
GOOGL,2026-02-27 20:55:00,0.04416666666666913,0.96,0.999,0.983,0.999,0.96,405.12,6,311.54071044921875,312.3699951171875,311.64333089192706,0.3103011669474784,0.023083284394213477,0.9992381430501839,-0.016238143050183895,-0.022631448248283042,0.0037204689859884964,-0.3595071746104617,0.016238143050183895
GOOGL,2026-03-02 14:30:00,6.476944444444442,0.06,0.06,0.07,0.08,0.06,14.0246,4,306.3043518066406,305.3800048828125,303.93332926432294,0.7315989198514158,0.0,0.4457453176606456,-0.3757453176606456,0.003513963112985284,-0.022631448248283042,-0.038584007470173876,0.3757453176606456
GOOGL,2026-03-02 14:45:00,6.192499999999999,0.09,0.09,0.09000000000000001,0.09,0.09,50.0,3,306.3043518066406,306.4549865722656,305.7866617838542,0.7357446365587565,0.0,0.5043293251308195,-0.4143293251308195,-0.001371395394782638,0.003513963112985284,0.0133363051779965,0.4143293251308195
GOOGL,2026-03-02 14:50:00,6.091944444444444,0.08,0.08,0.08,0.08,0.08,10.0,2,306.3043518066406,306.0350036621094,304.97499593098956,0.7346361324271122,0.0,0.480993019952823,-0.400993019952823,-0.0028308440899754567,-0.001371395394782638,0.03308233185571896,0.400993019952823
GOOGL,2026-03-02 14:55:00,6.056944444444444,0.07,0.06,0.065,0.07,0.06,831.234,8,306.3043518066406,305.1698913574219,304.6832987467448,0.7373506945048576,2.220446049250313e-16,0.43291068809710403,-0.36791068809710403,-0.0005240474003210195,-0.0028308440899754567,-0.00029502708241979647,0.36791068809710403
GOOGL,2026-03-02 15:05:00,5.895833333333336,0.06,0.05,0.055,0.06,0.05,20.1052,4,306.3043518066406,305.010009765625,304.6666768391927,0.737597797872262,0.0,0.4232057151795238,-0.36820571517952383,0.002472285988112748,-0.0005240474003210195,-0.04213283736485052,0.36820571517952383
GOOGL,2026-03-02 15:15:00,5.739166666666666,0.06,0.05,0.055,0.06,0.05,165.4736,4,306.3043518066406,305.7650146484375,305.211669921875,0.7405808411608432,0.0,0.46533855254437434,-0.41033855254437435,-0.001924938409544379,0.002472285988112748,0.029108394522893932,0.41033855254437435
GOOGL,2026-03-02 15:20:00,5.605833333333333,0.06,0.05,0.05016,0.06,0.04,105.4,5,306.3043518066406,305.177001953125,304.83043416341144,0.7422135356074141,0.0,0.4313901580214804,-0.3812301580214804,-0.0007768986011935688,-0.001924938409544379,-0.015865230037971245,0.3812301580214804
GOOGL,2026-03-02 15:30:00,5.489166666666666,0.02,0.02,0.02,0.02,0.02,18.3674,2,306.3043518066406,304.94000244140625,304.39666748046875,0.7417166848148137,0.0,0.4170953880594517,-0.39709538805945166,0.0003606136314208391,-0.0007768986011935688,-0.005689085646236214,0.39709538805945166
GOOGL,2026-03-02 15:35:00,5.387500000000003,0.02,0.02,0.02,0.02,0.02,20.282,4,306.3043518066406,305.04998779296875,304.72849527994794,0.7419409184717332,0.0,0.4227844737056879,-0.4027844737056879,0.0025536905314124635,0.0003606136314208391,-0.03881865270584328,0.4027844737056879
GOOGL,2026-03-02 16:15:00,4.73972222222222,0.025,0.025,0.025,0.025,0.025,8.1436,2,306.3043518066406,305.8299865722656,305.22003173828125,0.7382302310962522,0.0,0.4666031264115312,-0.44160312641153115,-0.0014724293681141493,0.0025536905314124635,0.030962398440632366,0.44160312641153115
GOOGL,2026-03-02 16:20:00,4.656388888888888,0.023,0.023,0.023,0.023,0.023,2.047,2,306.3043518066406,305.3800048828125,305.1566670735677,0.6839922039390123,0.0,0.4336407279708988,-0.4106407279708988,-0.0002430668977642027,-0.0014724293681141493,0.03293221723971179,0.4106407279708988
GOOGL,2026-03-02 16:25:00,4.563055555555557,0.049,0.049,0.04900000000000001,0.049,0.049,31.8988,3,306.3043518066406,305.3057861328125,304.79942830403644,0.6709463284393846,0.051528092200041176,0.426708510731187,-0.377708510731187,0.006689615216803055,-0.0002430668977642027,-0.2878338187566965,0.377708510731187
GOOGL,2026-03-02 16:35:00,4.3475,0.058,0.058,0.058,0.058,0.058,53.7932,2,306.3043518066406,307.3550109863281,306.8146057128906,0.21598476064770186,0.0,0.7235423294878836,-0.6655423294878835,0.0008292321721181501,0.006689615216803055,-0.047182225720381554,0.6655423294878835
GOOGL,2026-03-02 16:40:00,4.325277777777778,0.058,0.058,0.058,0.058,0.058,1000.0,2,306.3043518066406,307.6099853515625,307.3871561686198,0.2151867503080993,0.0,0.7707245552082651,-0.712724555208265,0.0011696803601158258,0.0008292321721181501,-0.06747862990942366,0.712724555208265
GOOGL,2026-03-02 16:45:00,4.239166666666666,0.058,0.058,0.058,0.058,0.058,946.2,2,306.3043518066406,307.9700012207031,307.5816955566406,0.2080110643472052,0.0,0.8382031851176888,-0.7802031851176887,0.00030842799805692547,0.0011696803601158258,-0.03740047706324379,0.7802031851176887
GOOGL,2026-03-02 16:55:00,4.034722222222221,0.0789,0.043,0.06437999999999999,0.079,0.043,158.901,5,306.3043518066406,308.06500244140625,307.7903747558594,0.18775830024706633,-0.07462740821519454,0.8819836621809325,-0.8176036621809325,-0.0006981364105118751,0.00030842799805692547,0.023327823515318147,0.8176036621809325
GOOGL,2026-03-02 17:00:00,3.934166666666666,0.061,0.052,0.056499999999999995,0.061,0.052,25.535,4,306.3043518066406,307.8500061035156,307.6366678873698,0.1903425703959474,-0.9461411473380107,0.8507758386656143,-0.7942758386656144,0.00014610889440598975,-0.0006981364105118751,-0.025455305108547766,0.7942758386656144
GOOGL,2026-03-02 17:05:00,3.8586111111111094,0.0443,0.045,0.04443333333333333,0.045,0.044,41.853,3,306.3043518066406,307.8949890136719,307.72166951497394,0.1870680696993685,0.0,0.8641644771074954,-0.8197311437741621,0.00021109658510241744,0.00014610889440598975,-0.02144758140414682,0.8197311437741621
GOOGL,2026-03-02 17:10:00,3.7797222222222224,0.045,0.045,0.045,0.045,0.045,513.0636,4,306.3043518066406,307.9599914550781,307.70623779296875,0.17922987511519262,-0.9550001018392162,0.886178725178309,-0.8411787251783089,0.0004220595319159761,0.00021109658510241744,-0.0046814802530524835,0.8411787251783089
GOOGL,2026-03-02 17:15:00,3.7124999999999986,0.059,0.0592,0.0594,0.06,0.059,13.8824,3,306.3043518066406,308.0899963378906,307.9232991536458,0.1792562621439551,-0.7246185082086193,0.9052602054313614,-0.8458602054313614,0.0,0.0004220595319159761,-0.01664572680219134,0.8458602054313614
GOOGL,2026-03-02 17:20:00,3.661944444444444,0.06,0.06,0.0598,0.06,0.059,604.7487000000001,5,306.3043518066406,308.0899963378906,307.8864034016927,0.16672057264030896,-0.028014804186910935,0.9223059322335527,-0.8625059322335528,0.0003936625627882521,0.0,-0.02058390660998377,0.8625059322335528
GOOGL,2026-03-02 17:30:00,3.434166666666666,0.061,0.062,0.0615,0.062,0.061,104.8296,4,306.3043518066406,308.2113037109375,307.8970947265625,0.16374184277950452,0.03199094391117585,0.9445898388435365,-0.8830898388435365,-0.0011405121572588691,0.0003936625627882521,0.02610606322185116,0.8830898388435365
GOOGL,2026-03-02 17:45:00,3.240277777777777,0.051,0.051,0.051,0.051,0.051,20.0,2,306.3043518066406,307.8599853515625,307.58998616536456,0.16520943054229598,0.0,0.9079837756216854,-0.8569837756216854,-0.0005522960534417927,-0.0011405121572588691,0.028044080939485294,0.8569837756216854
GOOGL,2026-03-02 18:05:00,2.8697222222222223,0.044,0.045,0.04463333333333333,0.045,0.044,915.7092,3,306.3043518066406,307.69000244140625,307.31333414713544,0.1816612934705834,-0.9551350426180125,0.8735730280155334,-0.8289396946822001,-0.0038098202869175936,-0.0005522960534417927,0.24429638419082456,0.8289396946822001
GOOGL,2026-03-02 18:50:00,2.096388888888889,0.042,0.04,0.04066666666666666,0.042,0.04,163.67680000000001,6,306.3043518066406,306.5199890136719,306.3666687011719,0.12023461837595874,-0.854753481707044,0.6253099771580422,-0.5846433104913755,-0.00044045733187985905,-0.0038098202869175936,0.07079905848143142,0.5846433104913755
GOOGL,2026-03-02 18:55:00,2.0202777777777783,0.04,0.04,0.04,0.04,0.04,1140.72,5,306.3043518066406,306.385009765625,306.10167439778644,0.11097889928627289,0.04166666666666652,0.5538442520099441,-0.5138442520099441,0.0004079002039492022,-0.00044045733187985905,-0.09747881579977613,0.5138442520099441
GOOGL,2026-03-02 19:00:00,1.9825000000000017,0.021,0.021,0.021,0.021,0.021,880.0,6,306.3043518066406,306.510009765625,306.2916768391927,0.11148608954445824,0.0,0.6323230678097203,-0.6113230678097202,0.00040773388921041637,0.0004079002039492022,-0.07891567852221193,0.6113230678097202
GOOGL,2026-03-02 19:05:00,1.8502777777777766,0.02,0.02,0.02,0.02,0.02,188.9759,3,306.3043518066406,306.635009765625,306.43833414713544,0.11239137669667022,0.013741006274295975,0.7102387463319322,-0.6902387463319322,0.0027193784603769325,0.00040773388921041637,-0.26331914619882735,0.6902387463319322
GOOGL,2026-03-02 19:25:00,1.5630555555555574,0.02,0.02,0.02,0.02,0.02,2.95,2,306.3043518066406,307.4700012207031,307.33266194661456,0.12231879139696077,-0.9795918367346939,0.9735578925307595,-0.9535578925307595,0.001300074609821627,0.0027193784603769325,-0.02426433018240015,0.9535578925307595
GOOGL,2026-03-02 19:45:00,1.1741666666666646,0.02,0.02,0.02,0.02,0.02,13.86,4,306.3043518066406,307.8699951171875,307.5683288574219,0.1284905489797438,0.020408163265306145,0.9978222227131597,-0.9778222227131597,-0.0015925191784725051,0.001300074609821627,0.007397762310308198,0.9778222227131597
GOOGL,2026-03-02 20:00:00,0.9313888888888897,0.02,0.02,0.02,0.02,0.02,1476.2088,10,306.3043518066406,307.3800964355469,306.9032287597656,0.12077150943711683,0.020408163265306367,0.9904244604028515,-0.9704244604028515,-0.0013024462394060808,-0.0015925191784725051,0.03788929350077075,0.9704244604028515
GOOGL,2026-03-02 20:05:00,0.911944444444444,0.016,0.016,0.016,0.016,0.016,436.48,2,306.3043518066406,306.9800109863281,306.1416727701823,0.11028596049996826,0.016260162601626105,0.9485351669020807,-0.9325351669020807,-0.0038840148814888657,-0.0013024462394060808,0.7713754648055646,0.9325351669020807
GOOGL,2026-03-02 20:10:00,0.789722222222224,0.011,0.0018,0.006372413793103448,0.011,0.001,2088.3118,29,306.3043518066406,305.7900085449219,305.5410664876302,0.152234515174816,-0.25441861635350493,0.16753211588961953,-0.1611597020965161,0.0014378696878276915,-0.0038840148814888657,-0.28325264896593416,0.1611597020965161
GOOGL,2026-03-02 20:15:00,0.7247222222222192,0.001,0.001,0.001,0.001,0.001,20.02,2,306.3043518066406,306.2300109863281,305.77667236328125,0.1593704227926694,0.0,0.44541235106245025,-0.44441235106245025,-0.0013725033912957247,0.0014378696878276915,0.31959761016637567,0.44441235106245025
GOOGL,2026-03-02 20:25:00,0.5158333333333331,0.002,0.002,0.0015555555555555557,0.002,0.001,819.5799999999999,9,306.3043518066406,305.80999755859375,305.4633280436198,0.15269245514315333,0.0010254406953464912,0.12637029645163012,-0.12481474089607456,-3.2732512109459796e-05,-0.0013725033912957247,0.028366579259169605,0.12481474089607456
GOOGL,2026-03-02 20:30:00,0.419722222222223,0.001,0.001,0.001,0.001,0.001,480.1,4,306.3043518066406,305.79998779296875,305.5850016276042,0.15243062875665028,0.0,0.09744816163690495,-0.09644816163690495,0.0003269776275957812,-3.2732512109459796e-05,-0.027000118641576476,0.09644816163690495
GOOGL,2026-03-02 20:35:00,0.3413888888888863,0.001,0.001,0.001,0.001,0.001,3500.94,2,306.3043518066406,305.8999938964844,305.56003824869794,0.15230403596780653,0.0,0.12444828027848143,-0.12344828027848143,-0.000653962376012199,0.0003269776275957812,0.08782555816704404,0.12344828027848143
GOOGL,2026-03-02 20:40:00,0.3136111111111113,0.001,0.001,0.001,0.001,0.001,762.4,6,306.3043518066406,305.70001220703125,305.38499959309894,0.15299462074123535,-0.998998998998999,0.036622722111437384,-0.03562272211143738,0.0038199203971656273,-0.000653962376012199,-0.9628959451815923,0.03562272211143738
GOOGL,2026-03-02 20:55:00,0.06694444444444514,0.001,0.001,0.001,0.001,0.001,4.99,2,306.3043518066406,306.8699951171875,306.4200032552083,0.16800834109312746,-0.9989969909729187,0.9995186672930296,-0.9985186672930296,-0.023375320994907883,0.0038199203971656273,0.7962459092020837,0.9985186672930296
GOOGL,2026-03-03 14:30:00,6.439166666666665,0.11,0.06,0.093435,0.13,0.06,5173.5171,20,303.3664245605469,299.7799987792969,298.33665974934894,0.6910751514143391,-0.010102920436919627,0.29570775809094596,-0.20227275809094597,0.006417394572405613,-0.023375320994907883,-0.08975128565164164,0.20227275809094597
GOOGL,2026-03-03 14:35:00,6.362500000000001,0.1,0.12,0.11166666666666668,0.12,0.1,1184.778,12,303.3664245605469,301.7099914550781,300.1458333333333,0.7217022556196833,-0.3369113984605757,0.4036907104092543,-0.2920240437425876,-0.0018581075909498556,0.006417394572405613,0.06706860783495974,0.2920240437425876
GOOGL,2026-03-03 14:40:00,6.282499999999999,0.15,0.14,0.1475,0.15,0.14,1118.8574,8,303.3664245605469,301.14990234375,300.5532938639323,0.7211126457929591,0.08564072375551146,0.37245543590762786,-0.22495543590762787,0.0006177611693588399,-0.0018581075909498556,-0.047053281253031126,0.22495543590762787
GOOGL,2026-03-03 14:45:00,6.23972222222222,0.11,0.11,0.11,0.11,0.11,56.7,2,303.3664245605469,301.33599853515625,299.76866658528644,0.7198704765151344,0.12359550561797761,0.382008717160659,-0.272008717160659,-0.0038768908195625645,0.0006177611693588399,0.013433949335960038,0.272008717160659
GOOGL,2026-03-03 14:55:00,6.063611111111111,0.06,0.06,0.06,0.06,0.06,668.4376,5,303.3664245605469,300.1700134277344,299.4149983723958,0.7241309019553571,0.05421797825183727,0.31857476782469896,-0.25857476782469896,0.0007326535908456727,-0.0038768908195625645,-0.010777639486190704,0.25857476782469896
GOOGL,2026-03-03 15:00:00,5.988055555555555,0.06,0.06,0.06,0.06,0.06,0.66,2,303.3664245605469,300.3900146484375,299.65833536783856,0.7252992060917564,0.0,0.32935240731088966,-0.26935240731088966,-3.3323119664747186e-05,0.0007326535908456727,-0.0076196833348363135,0.26935240731088966
GOOGL,2026-03-03 15:05:00,5.846388888888889,0.05,0.05,0.05,0.05,0.05,21.0526,2,303.3664245605469,300.3800048828125,299.7999979654948,0.7252617199545806,0.0,0.32697209064572597,-0.276972090645726,-0.008038745180799362,-3.3323119664747186e-05,0.10768278962598085,0.276972090645726
GOOGL,2026-03-03 15:25:00,5.539166666666667,0.04,0.03,0.034999999999999996,0.04,0.03,93.2782,6,303.3664245605469,297.9750061035156,297.4149983723958,0.725162278722344,-0.964157928986592,0.20428930101974513,-0.16928930101974513,0.0013582474670249855,-0.008038745180799362,-0.0331482966660972,0.16928930101974513
GOOGL,2026-03-03 15:30:00,5.488611111111112,0.02,0.02,0.02,0.02,0.02,19.6938,2,303.3664245605469,298.3800048828125,297.8066711425781,0.7290197591480738,0.0,0.22243759768584231,-0.20243759768584232,-0.0008214215064056193,0.0013582474670249855,0.016467369618777927,0.20243759768584232
GOOGL,2026-03-03 15:45:00,5.244166666666665,0.02,0.02,0.02,0.02,0.02,102.953,4,303.3664245605469,298.135009765625,297.78834025065106,0.7280574684308435,-0.9799564054295056,0.2059702280670644,-0.1859702280670644,0.0012570290108964784,-0.0008214215064056193,-0.02501646788507292,0.1859702280670644
GOOGL,2026-03-03 15:50:00,5.108055555555556,0.01,0.011,0.010125,0.011,0.01,1199.77,16,303.3664245605469,298.510009765625,297.6766662597656,0.7312240581940537,0.00038348033412805016,0.2211116959521373,-0.21098669595213732,0.00447890414614588,0.0012570290108964784,-0.06744430812484553,0.21098669595213732
GOOGL,2026-03-03 16:00:00,4.93138888888889,0.01,0.01,0.01,0.01,0.01,4.0404,2,303.3664245605469,299.8500061035156,299.2899983723958,0.7438733013742237,0.0,0.28843100407698286,-0.27843100407698285,0.0018991702966985836,0.00447890414614588,-0.02059705836570791,0.27843100407698285
GOOGL,2026-03-03 16:05:00,4.891944444444444,0.02,0.023,0.02075,0.023,0.02,1175.7248,8,303.3664245605469,300.4200134277344,300.01707967122394,0.7472955107884416,-0.15825801858307764,0.31977806244269075,-0.29902806244269076,0.0005526621557150401,0.0018991702966985836,0.002484057659691452,0.29902806244269076
GOOGL,2026-03-03 16:10:00,4.768055555555556,0.025,0.035,0.030800000000000004,0.035,0.025,621.7089,5,303.3664245605469,300.5860900878906,300.2386983235677,0.7482296801417887,0.002382404795600035,0.3273440047829993,-0.2965440047829993,0.0019407315346142843,0.0005526621557150401,-0.004097274500627912,0.2965440047829993
GOOGL,2026-03-03 16:15:00,4.708611111111111,0.05,0.07,0.06038888888888889,0.07,0.04,598.0038999999999,18,303.3664245605469,301.1700134277344,300.9100036621094,0.7511245013963984,-0.017378985481540155,0.3610301681725161,-0.3006412792836272,0.0002655508480887485,0.0019407315346142843,0.006615958468123018,0.3006412792836272
GOOGL,2026-03-03 16:20:00,4.62972222222222,0.07,0.07,0.07,0.07,0.07,200.0,2,303.3664245605469,301.25,301.0366719563802,0.7467016852197267,0.0,0.3640253208155042,-0.2940253208155042,0.000696824232391485,0.0002655508480887485,-0.011841429208347798,0.2940253208155042
GOOGL,2026-03-03 16:25:00,4.52138888888889,0.069,0.07,0.0695,0.07,0.069,6.2548,4,303.3664245605469,301.4599914550781,301.10999552408856,0.7463204700634483,0.07469815576489314,0.375366750023852,-0.305866750023852,-0.0015602998766403315,0.000696824232391485,0.16385838490981372,0.305866750023852
GOOGL,2026-03-03 16:30:00,4.436944444444443,0.0403,0.04,0.0403125,0.041,0.04,752.9,8,303.3664245605469,300.989990234375,300.48000081380206,0.3206238686330498,-0.9585085521539742,0.18232086511403828,-0.14200836511403828,0.0017262063415071289,-0.0015602998766403315,-0.02162656563706064,0.14200836511403828
GOOGL,2026-03-03 16:35:00,4.403055555555554,0.032,0.0329,0.032633333333333334,0.033,0.032,103.29,3,303.3664245605469,301.510009765625,301.0516662597656,0.26591923104538256,-0.9671,0.19626826408443226,-0.16363493075109892,0.0018886230040905993,0.0017262063415071289,-0.06149536981900905,0.16363493075109892
GOOGL,2026-03-03 16:45:00,4.177500000000002,0.029,0.059,0.04614545454545454,0.06,0.024,467.8229,11,303.3664245605469,302.0799865722656,301.3999938964844,0.2653163847810908,-0.2867658960786511,0.2712757551155625,-0.22513030057010797,-0.002319895314690447,0.0018886230040905993,0.12865245537067055,0.22513030057010797
GOOGL,2026-03-03 16:50:00,4.119722222222222,0.058,0.058,0.058,0.058,0.058,0.29,2,303.3664245605469,301.3800048828125,301.19333902994794,0.2471591480795786,-0.9385065885797951,0.1544778451994374,-0.09647784519943742,0.001127495839721552,-0.002319895314690447,-0.07269018058061652,0.09647784519943742
GOOGL,2026-03-03 17:05:00,3.8519444444444453,0.025,0.025,0.025000000000000005,0.025,0.025,15.897699999999999,3,303.3664245605469,301.7200012207031,301.0699971516927,0.249714311046556,-0.975003223726628,0.19416802578005393,-0.16916802578005394,-0.0008292299408543745,0.001127495839721552,0.06069316500677191,0.16916802578005394
GOOGL,2026-03-03 17:20:00,3.659166666666664,0.025,0.025,0.025,0.025,0.025,12.2712,4,303.3664245605469,301.46990966796875,301.1699727376302,0.22936260187200533,0.0,0.13347486077328202,-0.10847486077328203,-0.0002982658988672038,-0.0008292299408543745,0.03364472081542863,0.10847486077328203
GOOGL,2026-03-03 17:30:00,3.426388888888887,0.02,0.0231,0.02258571428571429,0.025,0.02,357.1923,7,303.3664245605469,301.3800048828125,300.7033386230469,0.21257862803022168,-0.976900422653494,0.09741585424356769,-0.0748301399578534,-0.0012616784426471872,-0.0002982658988672038,0.03549306534038692,0.0748301399578534
GOOGL,2026-03-03 17:35:00,3.4063888888888876,0.015,0.028,0.0215,0.028,0.015,116.94,4,303.3664245605469,301.0,300.6616719563802,0.21292718614772052,-0.9831985162732583,0.06083707461746648,-0.03933707461746648,0.0006642717048542452,-0.0012616784426471872,-0.011695608599856418,0.03933707461746648
GOOGL,2026-03-03 17:45:00,3.213055555555556,0.005,0.004,0.004666666666666667,0.005,0.004,100.496,3,303.3664245605469,301.20001220703125,301.0433349609375,0.1950174974766295,-0.99504,0.055699349883989564,-0.0510326832173229,0.00016594835113481184,0.0006642717048542452,0.01231593739024612,0.0510326832173229
GOOGL,2026-03-03 17:50:00,3.139722222222222,0.017,0.011,0.017753333333333333,0.02,0.01,1571.641,30,303.3664245605469,301.25,300.7663981119792,0.19353900412986122,-0.2886856281217932,0.05647007916041011,-0.03871674582707678,-0.0009963062494267906,0.00016594835113481184,0.041532720834354914,0.03871674582707678
GOOGL,2026-03-03 18:00:00,2.923055555555557,0.02,0.025,0.0225,0.025,0.02,102.9,4,303.3664245605469,300.95001220703125,300.7166748046875,0.1762988107629638,-0.9750179297155152,0.019684024992721868,0.0028159750072781313,0.00023249267177410604,-0.0009963062494267906,0.0017908633042050676,0.0028159750072781313
GOOGL,2026-03-03 18:05:00,2.836388888888891,0.028,0.021,0.0214,0.029,0.019,1594.2685999999999,13,303.3664245605469,301.0199890136719,300.84166463216144,0.16846587330984086,-0.4527522588534437,0.0167931616885168,0.004606838311483199,-0.0004153410576577925,0.00023249267177410604,-0.005721027718773957,0.004606838311483199
GOOGL,2026-03-03 18:10:00,2.7536111111111126,0.013,0.0099,0.010407142857142856,0.013,0.009,1038.1295,14,303.3664245605469,300.8949890136719,300.4659932454427,0.1684378963073045,-0.5750157854279909,0.011521332264433614,-0.0011141894072907582,-0.00046533411387157946,-0.0004153410576577925,0.014739621795956753,0.0011141894072907582
GOOGL,2026-03-03 18:15:00,2.7375000000000007,0.019,0.019,0.019,0.019,0.019,10.52,2,303.3664245605469,300.7550048828125,300.6083272298177,0.15908301262696106,-0.9806300326547224,0.005374567611334004,0.013625432388665995,0.0020593404456524375,-0.00046533411387157946,-0.03804508817762945,0.013625432388665995
GOOGL,2026-03-03 18:25:00,2.5275,0.004,0.004,0.004,0.004,0.004,104.4562,6,303.3664245605469,301.375,300.8783264160156,0.16888264042075973,-0.9959996155324875,0.028419655788963456,-0.024419655788963456,0.005014415153005867,0.0020593404456524375,-0.28613628386514955,0.024419655788963456
GOOGL,2026-03-03 18:40:00,2.2797222222222224,0.019,0.02,0.018574999999999998,0.02,0.007,4934.8782,12,303.3664245605469,302.8900146484375,302.37000528971356,0.18198690932027592,-0.2508805359136582,0.329130939654113,-0.310555939654113,-0.0013876486194034285,0.005014415153005867,0.16889910205873354,0.310555939654113
